,Unnamed: 0,region_1,date,retail_recreation,grocery_pharmacy,parks,transit,workplaces,residential,s_d_score
37,16937,Alberta,2020-03-23,27.397260273972606,40.845070422535215,14.572864321608042,16.666666666666668,38.0952380952381,61.76470588235294,28.832634890937275
38,16938,Alberta,2020-03-24,20.547945205479458,33.80281690140845,10.050251256281408,13.095238095238097,34.523809523809526,70.58823529411764,20.71171775440534
39,16939,Alberta,2020-03-25,21.917808219178088,40.845070422535215,13.06532663316583,13.095238095238097,33.33333333333334,70.58823529411764,24.867621341903977
40,16940,Alberta,2020-03-26,21.917808219178088,39.436619718309856,13.5678391959799,10.714285714285717,32.142857142857146,70.58823529411764,23.669916060535773
41,16941,Alberta,2020-03-27,20.547945205479458,40.845070422535215,17.587939698492466,14.285714285714288,33.33333333333334,73.52941176470587,26.65006643306586
42,16942,Alberta,2020-03-28,10.958904109589048,26.76056338028169,5.527638190954774,16.666666666666668,45.23809523809524,52.941176470588225,17.15411121666151
43,16943,Alberta,2020-03-29,10.958904109589048,15.492957746478869,14.070351758793972,16.666666666666668,44.04761904761905,44.11764705882353,15.735339575003499
44,16944,Alberta,2020-03-30,17.808219178082197,25.352112676056336,1.0050251256281424,7.142857142857144,30.952380952380953,67.64705882352942,10.64102526192823
45,16945,Alberta,2020-03-31,16.43835616438357,26.76056338028169,2.0100502512562812,8.333333333333334,29.761904761904766,73.52941176470587,11.2503383807889
46,16946,Alberta,2020-04-01,21.917808219178088,38.0281690140845,1.0050251256281424,7.142857142857144,29.761904761904766,73.52941176470587,16.539785550780486
47,16947,Alberta,2020-04-02,19.178082191780828,35.21126760563379,1.5075376884422118,5.952380952380957,29.761904761904766,76.47058823529413,14.660130493307122
48,16948,Alberta,2020-04-03,16.43835616438357,33.80281690140845,1.0050251256281424,7.142857142857144,30.952380952380953,79.41176470588235,13.77178912583012
49,16949,Alberta,2020-04-04,13.698630136986306,28.169014084507037,10.050251256281408,16.666666666666668,42.85714285714286,52.941176470588225,19.647705755262244
50,16950,Alberta,2020-04-05,8.219178082191785,9.859154929577462,0.0,9.523809523809526,41.66666666666667,47.05882352941176,4.801952475832529
51,16951,Alberta,2020-04-06,21.917808219178088,32.394366197183096,12.562814070351761,9.523809523809526,30.952380952380953,67.64705882352942,19.802534657139013
52,16952,Alberta,2020-04-07,20.547945205479458,35.21126760563379,7.537688442211055,8.333333333333334,29.761904761904766,73.52941176470587,17.992455260256186
53,16953,Alberta,2020-04-08,24.657534246575345,45.070422535211264,14.070351758793972,9.523809523809526,29.761904761904766,70.58823529411764,25.98520834248802
54,16954,Alberta,2020-04-09,36.98630136986302,69.01408450704224,20.603015075376884,11.904761904761907,28.571428571428577,67.64705882352942,41.720358866449324
55,16955,Alberta,2020-04-10,8.219178082191785,32.394366197183096,7.035175879396986,0.0,0.0,100.0,4.140551840975746
56,16956,Alberta,2020-04-11,15.068493150684933,38.0281690140845,3.517587939698493,15.47619047619048,39.2857142857143,52.941176470588225,20.16520529486515
57,16957,Alberta,2020-04-12,0.0,0.0,4.0201005025125625,11.904761904761907,38.0952380952381,47.05882352941176,0.0
58,16958,Alberta,2020-04-13,20.547945205479458,29.57746478873239,16.080402010050253,7.142857142857144,22.619047619047624,73.52941176470587,17.093876435085733
